"Player","Season","Team","Position","GP","TOI","Opp #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Trey Fix-Wolansky","23-24","CBJ","R",11,114.48,182,13.59,27.41,0.45,0.02,0.18,0.18,0.42,-0.02,0.013,-0.006,0.15,0.02,0.16,0.02
"Tristan Luneau","23-24","ANA","D",7,118.8,126,14.3,28.79,0.15,0.006,0.19,0.19,0,-0.15,0.004,-0.002,0.17,0.01,0.18,0.01
"Troy Stecher","23-24","ARI","D",47,742.92,526,14.12,28.49,0.26,0.003,0.16,0.15,0.28,0.01,0.004,0.001,0.15,0.01,0.14,0.01
"Troy Stecher","23-24","EDM","D",7,109.42,109,13.97,28.21,-0.16,-0.004,0.28,0.2,0.02,0.18,0.003,0.008,0.27,0.01,0.18,0.02
"Troy Terry","23-24","ANA","R",76,1153.2,670,14.43,29.05,0.73,0.029,0.21,0.2,0.51,-0.23,0.018,-0.01,0.18,0.03,0.18,0.03
"Ty Dellandrea","23-24","DAL","C",42,447.93,525,13.94,28.04,0.26,0.007,0.17,0.15,0.29,0.03,0.013,0.006,0.17,0,0.15,0
"Ty Emberson","23-24","S.J","D",30,511.13,395,14.28,28.77,0.87,0.03,0.2,0.2,0.63,-0.24,0.025,-0.005,0.19,0.02,0.19,0.02
"Tye Kartye","23-24","SEA","L",77,876.67,676,14.08,28.38,0.5,0.015,0.17,0.17,0.38,-0.12,0.01,-0.004,0.15,0.02,0.16,0.02
"Tyler Bertuzzi","23-24","TOR","L",80,1122.83,668,14.41,29.05,0.64,0.023,0.2,0.2,0.5,-0.14,0.016,-0.006,0.18,0.01,0.18,0.02
"Tyler Johnson","23-24","CHI","C",67,819.72,650,14.21,28.67,0.62,0.027,0.2,0.2,0.51,-0.11,0.018,-0.009,0.17,0.03,0.18,0.02
"Tyler Kleven","23-24","OTT","D",9,106.58,161,13.6,27.57,0.27,0.003,0.14,0.12,0.1,-0.17,-0.009,-0.012,0.12,0.02,0.1,0.02
"Tyler Motte","23-24","T.B","C",69,702.2,669,13.8,27.79,0.43,0.016,0.15,0.16,0.36,-0.07,0.013,-0.003,0.15,0.01,0.15,0.01
"Tyler Myers","23-24","VAN","D",77,1239.73,675,14.35,28.89,0.58,0.023,0.19,0.19,0.51,-0.07,0.02,-0.002,0.17,0.01,0.18,0.01
"Tyler Pitlick","23-24","NYR","C",34,332.03,451,14.3,28.82,0.86,0.025,0.19,0.2,0.59,-0.27,0.021,-0.004,0.18,0.01,0.19,0.02
"Tyler Seguin","23-24","DAL","C",68,907.65,636,14.28,28.8,0.58,0.021,0.18,0.19,0.45,-0.13,0.016,-0.005,0.17,0.01,0.17,0.02
"Tyler Toffoli","23-24","N.J","R",61,818.98,621,14.42,29.04,0.54,0.017,0.19,0.19,0.42,-0.12,0.014,-0.003,0.17,0.01,0.17,0.02
"Tyler Toffoli","23-24","WPG","C",18,216.53,289,14.11,28.35,0.91,0.045,0.21,0.22,0.59,-0.32,0.023,-0.022,0.16,0.05,0.17,0.05
"Tyler Tucker","23-24","STL","D",26,309.97,356,13.85,27.82,0.38,0.008,0.14,0.14,0.12,-0.26,-0.005,-0.012,0.11,0.03,0.11,0.03
"Tyson Barrie","23-24","NSH","D",41,611.47,521,14.03,28.25,0.65,0.023,0.17,0.18,0.36,-0.29,0.012,-0.011,0.15,0.02,0.15,0.03
"Tyson Foerster","23-24","PHI","R",77,1097.73,663,14.37,28.91,0.89,0.029,0.21,0.21,0.68,-0.21,0.025,-0.005,0.19,0.02,0.19,0.02
"Tyson Jost","23-24","BUF","C",43,424.38,507,13.97,28.11,0.6,0.024,0.2,0.2,0.39,-0.21,0.016,-0.008,0.18,0.02,0.18,0.02
"Urho Vaakanainen","23-24","ANA","D",68,1040.53,651,14.25,28.7,0.67,0.027,0.2,0.19,0.51,-0.16,0.021,-0.006,0.18,0.02,0.17,0.02
"Uvis Balinskis","23-24","FLA","D",26,345.27,354,13.93,28,0.36,0.007,0.16,0.15,0.21,-0.15,0.002,-0.005,0.14,0.02,0.13,0.02
"Valeri Nichushkin","23-24","COL","R",54,819,562,14.49,29.19,0.61,0.02,0.18,0.19,0.45,-0.16,0.017,-0.003,0.17,0.01,0.17,0.02
"Valtteri Puustinen","23-24","PIT","R",52,534.2,560,14.15,28.38,0.51,0.024,0.18,0.19,0.47,-0.05,0.022,-0.002,0.17,0,0.18,0.01
"Vasily Podkolzin","23-24","VAN","R",19,191.98,238,13.84,27.88,0.4,0.026,0.2,0.19,0.36,-0.03,0.012,-0.014,0.16,0.04,0.16,0.02
"Victor Hedman","23-24","T.B","D",78,1405.93,686,14.46,29.1,0.8,0.027,0.2,0.21,0.65,-0.14,0.025,-0.002,0.19,0.01,0.19,0.02
"Victor Olofsson","23-24","BUF","L",51,510.68,545,13.88,27.9,0.23,0.009,0.17,0.17,0.21,-0.02,0.01,0.001,0.16,0.01,0.16,0.01
"Viktor Arvidsson","23-24","L.A","R",18,230.48,249,14.47,29.22,0.44,0.013,0.19,0.19,0.26,-0.18,0.011,-0.002,0.17,0.02,0.18,0.01
"Vince Dunn","23-24","SEA","D",59,1152.65,618,14.35,28.94,0.63,0.019,0.17,0.18,0.5,-0.13,0.018,0,0.17,0,0.17,0.01
"Vincent Desharnais","23-24","EDM","D",78,1055.35,669,14,28.21,0.4,0.013,0.18,0.17,0.35,-0.05,0.007,-0.006,0.16,0.02,0.15,0.02
"Vincent Iorio","23-24","WSH","D",6,58.95,92,13.71,27.56,-0.31,-0.004,0.18,0.18,-0.36,-0.05,-0.021,-0.017,0.15,0.04,0.14,0.04
"Vincent Trocheck","23-24","NYR","C",82,1283.42,681,14.37,28.93,0.66,0.025,0.19,0.19,0.54,-0.13,0.021,-0.004,0.18,0.01,0.18,0.02
"Vinni Lettieri","23-24","MIN","C",46,408.8,494,13.93,28.05,0.25,0.004,0.14,0.14,0.26,0.02,0.007,0.003,0.13,0.01,0.13,0.01
"Vinnie Hinostroza","23-24","PIT","C",14,122.12,235,13.76,27.75,0.08,-0.01,0.12,0.13,0.19,0.12,-0.001,0.009,0.13,-0.01,0.14,0
"Vladimir Tarasenko","23-24","FLA","R",19,225.28,282,14.46,29.01,1.15,0.046,0.24,0.26,0.83,-0.32,0.031,-0.015,0.21,0.03,0.21,0.04
"Vladimir Tarasenko","23-24","OTT","R",57,758.78,615,14.33,28.84,0.78,0.028,0.19,0.2,0.62,-0.16,0.023,-0.004,0.18,0.01,0.18,0.02
"Vladislav Gavrikov","23-24","L.A","D",77,1360.82,663,14.35,28.93,0.61,0.026,0.2,0.2,0.49,-0.12,0.023,-0.003,0.19,0.01,0.18,0.01
"Vladislav Kolyachonok","23-24","ARI","D",5,62.28,74,13.61,27.36,1.47,0.065,0.19,0.24,0.5,-0.98,0.033,-0.032,0.14,0.06,0.18,0.06
"Vladislav Namestnikov","23-24","WPG","C",78,907.25,684,14.08,28.34,0.36,0.015,0.17,0.17,0.25,-0.11,0.006,-0.009,0.14,0.02,0.14,0.02
"Walker Duehr","23-24","CGY","R",40,316.77,509,13.83,27.86,0.43,0.016,0.18,0.16,0.21,-0.22,0.003,-0.013,0.15,0.03,0.13,0.03
"Waltteri Merela","23-24","T.B","C",19,170.5,278,13.82,27.87,0.09,-0.011,0.12,0.13,0.19,0.09,0,0.012,0.15,-0.02,0.15,-0.02
"Warren Foegele","23-24","EDM","L",82,1018.02,673,14.33,28.9,0.58,0.022,0.2,0.2,0.48,-0.1,0.016,-0.006,0.18,0.02,0.18,0.02
"Will Cuylle","23-24","NYR","L",81,876,676,14.07,28.3,0.45,0.016,0.16,0.17,0.35,-0.09,0.013,-0.002,0.15,0.01,0.16,0.01
"William Borgen","23-24","SEA","D",82,1311.23,687,14.44,29.11,0.69,0.027,0.2,0.21,0.59,-0.09,0.028,0.001,0.19,0.01,0.2,0.01
"William Carrier","23-24","VGK","L",39,430.28,462,14.07,28.32,0.39,0.004,0.15,0.14,0.37,-0.02,0.008,0.004,0.15,0,0.14,0
"William Eklund","23-24","S.J","L",80,1161.55,665,14.4,29.03,0.83,0.033,0.21,0.21,0.58,-0.25,0.023,-0.01,0.19,0.03,0.19,0.03
"William Karlsson","23-24","VGK","C",70,884,605,14.35,28.92,0.73,0.022,0.19,0.19,0.49,-0.23,0.018,-0.004,0.18,0.01,0.17,0.02
"William Lagesson","23-24","ANA","D",10,136.03,148,13.89,27.87,0.66,0.025,0.17,0.17,0.34,-0.32,-0.005,-0.031,0.1,0.07,0.12,0.05
"William Lagesson","23-24","TOR","D",30,397.05,416,13.94,28.06,0.13,0.001,0.15,0.16,0.25,0.13,-0.002,-0.003,0.14,0.01,0.14,0.01
"William Lockwood","23-24","FLA","R",26,204.55,370,13.52,27.18,-0.36,-0.016,0.13,0.12,-0.18,0.18,-0.012,0.005,0.12,0.01,0.12,0
"William Nylander","23-24","TOR","R",82,1214.83,670,14.46,29.14,0.65,0.023,0.19,0.2,0.54,-0.11,0.021,-0.003,0.18,0.01,0.19,0.02
"Wyatt Johnston","23-24","DAL","C",82,1102.95,686,14.25,28.74,0.47,0.013,0.18,0.17,0.42,-0.05,0.013,0,0.17,0.01,0.16,0.01
"Wyatt Kaiser","23-24","CHI","D",32,485,476,13.97,28.19,0.31,0.013,0.18,0.17,0.31,0.01,0.009,-0.004,0.17,0.01,0.16,0.01
"Yakov Trenin","23-24","COL","C",16,167.92,244,13.93,28.04,0.81,0.036,0.21,0.21,0.45,-0.37,0.018,-0.017,0.17,0.04,0.17,0.04
"Yakov Trenin","23-24","NSH","C",60,774.53,612,14.37,28.95,0.63,0.026,0.19,0.2,0.47,-0.15,0.019,-0.007,0.17,0.02,0.18,0.02
"Yanni Gourde","23-24","SEA","C",80,1156.47,680,14.31,28.85,0.63,0.024,0.18,0.19,0.51,-0.12,0.024,-0.001,0.17,0.01,0.18,0.01
"Yegor Chinakhov","23-24","CBJ","R",53,665.88,572,14.53,29.23,0.85,0.033,0.21,0.21,0.59,-0.26,0.029,-0.004,0.2,0.02,0.19,0.02
"Yegor Sharangovich","23-24","CGY","C",82,1066.13,673,14.34,28.9,0.71,0.029,0.21,0.2,0.48,-0.24,0.019,-0.009,0.19,0.03,0.18,0.03
"Zac Jones","23-24","NYR","D",31,445.17,422,14.03,28.31,0.57,0.019,0.18,0.19,0.36,-0.21,0.01,-0.008,0.16,0.02,0.17,0.02
"Zach Benson","23-24","BUF","L",71,890.98,657,14.31,28.81,0.54,0.02,0.19,0.19,0.46,-0.08,0.018,-0.002,0.18,0.01,0.18,0.01
"Zach Bogosian","23-24","MIN","D",61,998.32,594,14.17,28.56,0.38,0.01,0.18,0.17,0.28,-0.1,0.007,-0.003,0.16,0.02,0.16,0.02
"Zach Dean","23-24","STL","C",9,89.73,162,13.83,27.78,-0.03,-0.018,0.09,0.07,0.03,0.06,-0.016,0.002,0.08,0.02,0.07,0
"Zach Hyman","23-24","EDM","L",80,1253.75,670,14.57,29.38,0.72,0.025,0.21,0.21,0.53,-0.19,0.017,-0.008,0.19,0.02,0.18,0.03
"Zach Parise","23-24","COL","L",30,344.43,393,13.91,27.97,0.44,0.016,0.16,0.17,0.29,-0.15,0.01,-0.006,0.15,0.01,0.15,0.02
"Zach Sanford","23-24","ARI","L",11,101.42,163,13.94,28.21,0.41,-0.001,0.1,0.11,0.58,0.17,0.01,0.01,0.11,-0.01,0.13,-0.02
"Zach Sanford","23-24","CHI","L",18,192.22,263,13.88,27.87,0.59,0.034,0.21,0.2,0.31,-0.28,0.017,-0.017,0.16,0.05,0.16,0.04
"Zach Werenski","23-24","CBJ","D",70,1373.98,657,14.44,29.09,0.83,0.028,0.2,0.2,0.65,-0.18,0.025,-0.003,0.19,0.01,0.18,0.02
"Zach Whitecloud","23-24","VGK","D",61,966.85,639,14.06,28.3,0.58,0.017,0.18,0.18,0.44,-0.15,0.013,-0.004,0.17,0.01,0.16,0.02
"Zachary Bolduc","23-24","STL","C",25,283.52,371,14.22,28.62,0.35,0.017,0.2,0.18,0.23,-0.12,0.002,-0.015,0.16,0.04,0.14,0.03
"Zack MacEwen","23-24","OTT","R",30,189.25,375,13.56,27.28,0.28,0.003,0.15,0.16,0.13,-0.15,-0.008,-0.011,0.12,0.03,0.13,0.03
"Zack Ostapchuk","23-24","OTT","C",7,73.33,110,13.89,27.74,0.62,0.027,0.17,0.18,0.43,-0.19,0.02,-0.007,0.15,0.01,0.16,0.02
"Zemgus Girgensons","23-24","BUF","L",63,674.12,621,14.02,28.23,0.5,0.016,0.17,0.18,0.36,-0.14,0.009,-0.007,0.16,0.02,0.16,0.02
