"Player","Season","Team","Position","GP","TOI","TM #","TOI/GP","TOI%","RAPM_C±/60","RAPM_xG±/60","GAR±/60","xGAR±/60","RAPM_CF/60","RAPM_CA/60","RAPM_xGF/60","RAPM_xGA/60","Off_GAR/60","Def_GAR/60","Off_xGAR/60","Def_xGAR/60"
"Tomas Hertl","23-24","VGK","C",6,80,21,14.87,29.7,-0.58,0.025,0.31,0.23,0.08,0.67,0,-0.026,0.23,0.09,0.19,0.04
"Tomas Nosek","23-24","N.J","L",36,366.17,28,13.77,27.91,0.27,0.033,0.12,0.21,-0.13,-0.4,0.022,-0.011,0.12,0,0.18,0.03
"Tomas Tatar","23-24","COL","L",27,272.02,25,14.44,29.53,0.87,-0.014,0.19,0.22,0.65,-0.22,-0.014,0,0.19,0,0.22,-0.01
"Tomas Tatar","23-24","SEA","L",43,525.55,24,14.96,29.7,1.32,0.039,0.2,0.16,0.35,-0.97,-0.019,-0.058,0.08,0.12,0.06,0.11
"Tony Deangelo","23-24","CAR","D",31,359.1,28,13.42,27.04,3.94,0.096,0.23,0.28,2.04,-1.9,0.061,-0.035,0.2,0.03,0.21,0.06
"Torey Krug","23-24","STL","D",77,1322.43,28,13.96,27.98,-0.51,-0.032,0.12,0.1,-0.11,0.4,0.003,0.035,0.16,-0.04,0.16,-0.05
"Travis Boyd","23-24","ARI","C",16,149.07,23,13.91,28.19,-1.19,-0.032,0.11,0.08,-0.82,0.37,-0.014,0.018,0.12,-0.01,0.09,-0.01
"Travis Dermott","23-24","ARI","D",50,718.9,28,13.22,26.81,-0.93,-0.015,0.18,0.16,-0.4,0.54,0.015,0.031,0.23,-0.05,0.21,-0.05
"Travis Hamonic","23-24","OTT","D",48,634.1,29,13.75,27.95,0.61,0.004,0.14,0.2,0.76,0.15,0.018,0.014,0.15,-0.01,0.21,-0.01
"Travis Konecny","23-24","PHI","R",76,1114.6,29,14.67,29.74,1.53,0.079,0.21,0.22,1.04,-0.49,0.018,-0.06,0.14,0.06,0.12,0.1
"Travis Sanheim","23-24","PHI","D",81,1542.6,29,13.69,27.76,1.11,0.052,0.16,0.19,0.76,-0.34,0.014,-0.038,0.12,0.04,0.12,0.07
"Trent Frederic","23-24","BOS","C",82,1038.9,31,14.32,28.78,-0.38,0.037,0.21,0.2,-0.32,0.06,0.024,-0.014,0.16,0.05,0.17,0.02
"Trevor Lewis","23-24","L.A","C",82,793.73,25,13.59,27.56,2.23,0.077,0.17,0.12,1.39,-0.84,0.028,-0.049,0.09,0.08,0.05,0.07
"Trevor Moore","23-24","L.A","L",82,1146.15,25,15.1,30.62,3.14,0.146,0.29,0.3,1.62,-1.52,0.072,-0.074,0.17,0.11,0.18,0.11
"Trevor Van Riemsdyk","23-24","WSH","D",70,1179.77,31,13.68,27.06,-0.33,-0.012,0.14,0.15,-0.3,0.03,-0.008,0.004,0.11,0.03,0.14,0.01
"Trevor Zegras","23-24","ANA","C",31,435.52,30,14.77,30.49,-1.33,-0.052,0.1,0.06,-0.93,0.41,-0.038,0.014,0.1,0,0.08,-0.02
"Trey Fix-Wolansky","23-24","CBJ","R",11,114.48,25,14.32,28.31,-0.73,-0.059,-0.04,-0.02,0.4,1.13,0.003,0.062,0.06,-0.11,0.08,-0.1
"Tristan Luneau","23-24","ANA","D",7,118.8,21,13.87,28.71,-0.87,-0.062,0.04,0.08,-0.74,0.13,-0.044,0.018,0.06,-0.02,0.09,-0.01
"Troy Stecher","23-24","ARI","D",47,742.92,26,13.4,27.16,-0.69,0.004,0.19,0.15,-0.24,0.45,0.019,0.015,0.22,-0.04,0.19,-0.04
"Troy Stecher","23-24","EDM","D",7,109.42,23,13.34,26.76,2.4,0.132,0.23,0.32,1.27,-1.13,0.113,-0.019,0.21,0.02,0.28,0.04
"Troy Terry","23-24","ANA","R",76,1153.2,31,14.9,30.77,-0.76,-0.027,0.09,0.12,-0.63,0.13,-0.019,0.008,0.08,0.01,0.12,-0.01
"Ty Dellandrea","23-24","DAL","C",42,447.93,23,14.27,28.38,2.36,0.114,0.32,0.3,1.16,-1.21,0.03,-0.084,0.18,0.14,0.18,0.13
"Ty Emberson","23-24","S.J","D",30,511.13,31,14.13,28.09,-2,-0.096,0.03,-0.02,-0.2,1.8,-0.025,0.071,0.1,-0.07,0.1,-0.11
"Tye Kartye","23-24","SEA","L",77,876.67,30,14.47,28.75,0.91,0.017,0.15,0.13,0.15,-0.76,-0.03,-0.047,0.03,0.11,0.02,0.1
"Tyler Bertuzzi","23-24","TOR","L",80,1122.83,29,15.52,30.75,1,0.087,0.31,0.27,1.27,0.26,0.101,0.014,0.31,0,0.28,-0.01
"Tyler Johnson","23-24","CHI","C",67,819.72,32,14.53,29.22,-2.16,-0.131,-0.11,-0.14,-1.11,1.05,-0.071,0.06,-0.03,-0.09,-0.06,-0.08
"Tyler Kleven","23-24","OTT","D",9,106.58,26,12.38,25.17,0.26,0.003,0.18,0.15,0.22,-0.04,-0.006,-0.008,0.14,0.04,0.11,0.05
"Tyler Motte","23-24","T.B","C",69,702.2,31,13.47,27.04,-0.52,-0.053,0.08,0.08,-0.94,-0.42,-0.073,-0.02,0.05,0.02,0.03,0.05
"Tyler Myers","23-24","VAN","D",77,1239.73,28,13.17,26.88,1.81,0.083,0.33,0.4,0.06,-1.75,0.01,-0.074,0.22,0.11,0.27,0.13
"Tyler Pitlick","23-24","NYR","C",34,332.03,23,13.79,27.61,-1.53,-0.077,-0.02,0.04,-1.06,0.47,-0.081,-0.004,0.01,-0.03,0.02,0.02
"Tyler Seguin","23-24","DAL","C",68,907.65,23,15.21,30.27,0.95,0.062,0.38,0.28,0.4,-0.55,0.008,-0.054,0.28,0.09,0.2,0.08
"Tyler Toffoli","23-24","N.J","R",61,818.98,28,15.34,31.12,2.11,0.074,0.2,0.23,1.16,-0.95,0.081,0.006,0.23,-0.02,0.2,0.02
"Tyler Toffoli","23-24","WPG","C",18,216.53,24,14.89,29.98,1.74,0.071,0.26,0.27,1.23,-0.51,0.073,0.002,0.26,0,0.27,0
"Tyler Tucker","23-24","STL","D",26,309.97,25,12.43,24.91,-1.91,-0.1,-0.04,-0.04,-1.25,0.65,-0.048,0.052,0.07,-0.11,0.05,-0.09
"Tyson Barrie","23-24","NSH","D",41,611.47,28,13.27,27.18,1.57,0.079,0.22,0.26,1.34,-0.23,0.069,-0.01,0.22,0,0.24,0.02
"Tyson Foerster","23-24","PHI","R",77,1097.73,29,14.49,29.37,1.08,0.052,0.18,0.18,1.3,0.23,0.035,-0.018,0.16,0.01,0.15,0.04
"Tyson Jost","23-24","BUF","C",43,424.38,30,13.96,27.99,-0.09,-0.048,0.06,0.08,-0.41,-0.32,-0.039,0.009,0.06,0,0.09,-0.01
"Urho Vaakanainen","23-24","ANA","D",68,1040.53,32,13.17,27.19,-0.8,-0.014,0.18,0.14,-0.62,0.18,-0.032,-0.017,0.13,0.05,0.1,0.04
"Uvis Balinskis","23-24","FLA","D",26,345.27,26,12.5,26.05,2.03,0.033,0.15,0.12,1.26,-0.77,-0.002,-0.035,0.1,0.05,0.06,0.06
"Valeri Nichushkin","23-24","COL","R",54,819,31,16.09,32.84,2.09,0.063,0.43,0.44,1.67,-0.41,0.05,-0.013,0.37,0.05,0.41,0.03
"Valtteri Puustinen","23-24","PIT","R",52,534.2,29,14.88,30.12,1.24,0.047,0.19,0.18,0.98,-0.26,0.026,-0.021,0.12,0.07,0.13,0.05
"Vasily Podkolzin","23-24","VAN","R",19,191.98,22,14.31,29.21,1.64,0.085,0.26,0.25,-0.1,-1.74,0.005,-0.08,0.11,0.15,0.09,0.16
"Victor Hedman","23-24","T.B","D",78,1405.93,30,14.43,28.96,1.31,0.033,0.27,0.32,0.77,-0.54,0.017,-0.015,0.28,-0.01,0.29,0.02
"Victor Olofsson","23-24","BUF","L",51,510.68,27,14.04,28.17,-0.01,-0.055,0.03,0.02,-0.48,-0.46,-0.05,0.005,0.03,0,0.02,0
"Viktor Arvidsson","23-24","L.A","R",18,230.48,22,15.01,30.43,2.44,0.102,0.26,0.26,1.43,-1,0.053,-0.049,0.18,0.08,0.19,0.08
"Vince Dunn","23-24","SEA","D",59,1152.65,27,14.31,28.41,0.89,-0.006,0.17,0.05,0.22,-0.67,-0.034,-0.028,0.11,0.06,0,0.05
"Vincent Desharnais","23-24","EDM","D",78,1055.35,26,12.8,25.59,2.64,0.137,0.19,0.3,1.2,-1.44,0.095,-0.043,0.14,0.05,0.21,0.09
"Vincent Iorio","23-24","WSH","D",6,58.95,20,13.54,26.74,-0.35,0.038,0.25,0.2,-0.53,-0.19,-0.005,-0.043,0.14,0.1,0.14,0.06
"Vincent Trocheck","23-24","NYR","C",82,1283.42,31,15.64,31.31,2.05,0.026,0.22,0.4,1.53,-0.52,0.046,0.02,0.26,-0.03,0.4,0
"Vinni Lettieri","23-24","MIN","C",46,408.8,29,13.18,26.93,-1.14,-0.01,0.17,0.1,-0.87,0.27,-0.082,-0.072,0.05,0.12,0,0.1
"Vinnie Hinostroza","23-24","PIT","C",14,122.12,26,13.66,27.64,0.75,0.027,0.13,0.15,0.74,-0.01,0.029,0.002,0.13,0.01,0.14,0.01
"Vladimir Tarasenko","23-24","FLA","R",19,225.28,23,14.56,30.3,3.96,0.166,0.4,0.42,1.98,-1.97,0.057,-0.109,0.24,0.16,0.24,0.18
"Vladimir Tarasenko","23-24","OTT","R",57,758.78,27,15.2,30.83,0.27,0.017,0.19,0.17,0.36,0.08,0.003,-0.014,0.17,0.03,0.14,0.03
"Vladislav Gavrikov","23-24","L.A","D",77,1360.82,25,13.79,27.97,2.89,0.135,0.29,0.29,1.95,-0.94,0.076,-0.059,0.21,0.09,0.2,0.09
"Vladislav Kolyachonok","23-24","ARI","D",5,62.28,23,12.44,25.09,-2.24,-0.031,0.24,0.17,-0.39,1.85,0.04,0.071,0.37,-0.13,0.32,-0.15
"Vladislav Namestnikov","23-24","WPG","C",78,907.25,24,14.45,29.09,1.26,0.057,0.27,0.28,0.44,-0.81,0.01,-0.047,0.17,0.1,0.19,0.09
"Walker Duehr","23-24","CGY","R",40,316.77,34,13.35,26.85,-0.14,-0.038,0.05,0.16,0.25,0.39,-0.026,0.012,0.07,-0.01,0.15,0
"Waltteri Merela","23-24","T.B","C",19,170.5,25,13.49,27.1,-0.85,-0.051,0.04,0.12,-1.33,-0.48,-0.086,-0.036,-0.01,0.05,0.04,0.08
"Warren Foegele","23-24","EDM","L",82,1018.02,25,14.93,29.84,2.46,0.133,0.25,0.33,1.03,-1.43,0.113,-0.02,0.21,0.04,0.27,0.06
"Will Cuylle","23-24","NYR","L",81,876,30,14.14,28.29,-0.68,-0.051,0.09,0.08,-0.2,0.48,-0.046,0.005,0.1,-0.01,0.09,0
"William Borgen","23-24","SEA","D",82,1311.23,31,13.71,27.23,1.68,0.055,0.21,0.13,1.1,-0.58,0.004,-0.05,0.13,0.09,0.06,0.07
"William Carrier","23-24","VGK","L",39,430.28,25,14.15,28.28,0.02,0.012,0.21,0.13,0.03,0.01,-0.031,-0.043,0.15,0.06,0.06,0.07
"William Eklund","23-24","S.J","L",80,1161.55,34,14.97,29.75,-2.75,-0.137,-0.08,-0.1,-0.66,2.08,-0.04,0.098,0.02,-0.1,0.03,-0.13
"William Karlsson","23-24","VGK","C",70,884,31,14.59,29.14,-0.14,0.058,0.33,0.25,0.36,0.5,0.01,-0.047,0.23,0.1,0.17,0.08
"William Lagesson","23-24","ANA","D",10,136.03,24,13.18,27.1,-0.97,-0.025,0.18,0.1,-0.94,0.04,-0.044,-0.018,0.11,0.07,0.05,0.05
"William Lagesson","23-24","TOR","D",30,397.05,25,13.62,27,1.12,0.051,0.27,0.26,0.98,-0.14,0.06,0.009,0.3,-0.03,0.28,-0.02
"William Lockwood","23-24","FLA","R",26,204.55,23,12.75,26.55,1.09,0.002,-0.02,0.05,0.05,-1.04,-0.044,-0.047,-0.07,0.05,-0.03,0.07
"William Nylander","23-24","TOR","R",82,1214.83,29,15.25,30.23,1.64,0.117,0.31,0.29,1.41,-0.23,0.106,-0.011,0.28,0.03,0.27,0.03
"Wyatt Johnston","23-24","DAL","C",82,1102.95,24,14.59,29.04,1.81,0.115,0.38,0.34,1.45,-0.35,0.058,-0.057,0.25,0.13,0.26,0.08
"Wyatt Kaiser","23-24","CHI","D",32,485,29,13.18,26.48,-3.41,-0.172,-0.14,-0.18,-1.57,1.85,-0.079,0.093,0.03,-0.17,-0.01,-0.17
"Yakov Trenin","23-24","COL","C",16,167.92,22,13.17,26.84,2.43,0.057,0.27,0.18,2.03,-0.39,0.026,-0.031,0.24,0.03,0.14,0.04
"Yakov Trenin","23-24","NSH","C",60,774.53,26,13.97,28.67,0.42,0.065,0.1,0.13,0.33,-0.1,0.052,-0.013,0.09,0.01,0.11,0.02
"Yanni Gourde","23-24","SEA","C",80,1156.47,30,14.76,29.3,0.26,0.02,0.15,0.1,0.42,0.16,-0.027,-0.047,0.05,0.1,0.05,0.06
"Yegor Chinakhov","23-24","CBJ","R",53,665.88,28,14.82,29.46,-0.49,-0.054,0.09,0.11,0.55,1.03,0.014,0.068,0.18,-0.09,0.17,-0.07
"Yegor Sharangovich","23-24","CGY","C",82,1066.13,34,14.79,29.77,0.48,-0.018,0.13,0.12,0.89,0.41,0.004,0.022,0.15,-0.02,0.14,-0.02
"Zac Jones","23-24","NYR","D",31,445.17,28,13.43,26.86,0.84,0.027,0.19,0.23,0.85,0.01,0.025,-0.002,0.19,0,0.22,0.01
"Zach Benson","23-24","BUF","L",71,890.98,29,15.06,30.21,0.54,-0.01,0.22,0.18,0.27,-0.27,-0.009,0.001,0.19,0.02,0.16,0.02
"Zach Bogosian","23-24","MIN","D",61,998.32,30,13.54,27.71,1,0.038,0.25,0.22,0.33,-0.67,-0.025,-0.064,0.14,0.11,0.12,0.1
"Zach Dean","23-24","STL","C",9,89.73,21,13.73,27.43,-1.66,-0.11,0.03,0.03,-1.66,0,-0.085,0.025,0.04,-0.01,0.01,0.02
"Zach Hyman","23-24","EDM","L",80,1253.75,25,16.28,32.53,3.89,0.22,0.45,0.43,2.18,-1.71,0.225,0.005,0.43,0.03,0.41,0.02
"Zach Parise","23-24","COL","L",30,344.43,28,14.14,28.86,1.84,0.032,0.23,0.19,1.58,-0.27,0.026,-0.007,0.23,0,0.18,0.01
"Zach Sanford","23-24","ARI","L",11,101.42,21,13.62,27.6,-1.06,-0.037,0.12,0.16,-0.24,0.82,-0.004,0.032,0.16,-0.04,0.21,-0.05
"Zach Sanford","23-24","CHI","L",18,192.22,26,13.76,27.6,-2.51,-0.128,-0.13,-0.09,-1.26,1.25,-0.065,0.063,-0.06,-0.07,-0.02,-0.08
"Zach Werenski","23-24","CBJ","D",70,1373.98,34,13.73,27.32,0.08,-0.031,0.08,0.15,0.62,0.54,0.02,0.051,0.19,-0.11,0.23,-0.09
"Zach Whitecloud","23-24","VGK","D",61,966.85,33,13.37,26.68,-0.56,0.038,0.25,0.21,0.05,0.61,0.006,-0.032,0.18,0.08,0.17,0.04
"Zachary Bolduc","23-24","STL","C",25,283.52,22,14.86,29.78,-0.94,-0.062,0.13,0.07,-0.7,0.24,-0.021,0.042,0.15,-0.02,0.1,-0.03
"Zack MacEwen","23-24","OTT","R",30,189.25,30,13.07,26.58,-0.58,-0.017,0.1,0.06,-0.31,0.27,-0.05,-0.033,0.01,0.08,0,0.06
"Zack Ostapchuk","23-24","OTT","C",7,73.33,21,13.95,28.27,-1.05,-0.043,0.04,0.07,-0.91,0.14,-0.055,-0.012,0.03,0.01,0.05,0.01
"Zemgus Girgensons","23-24","BUF","L",63,674.12,27,14.13,28.34,0.35,-0.039,0.06,0.07,-0.17,-0.52,-0.036,0.003,0.06,0,0.07,0
